# Depth(km)    Pressure(bar)
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
209.481847    6.635450
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
210.871174    6.683520
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
212.260141    6.731600
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
213.648174    6.779670
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
215.035560    6.827740
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
216.422302    6.875810
